transaction_id,customer_id,transaction_date,products_in_order,total_transaction_cost
TXN000060,CUST008,2023-02-08,"[{'product_id': np.int64(41467), 'product_name': 'Men Product 41467', 'quantity': 3, 'item_cost': np.float64(544.17), 'total_item_cost': np.float64(1632.5099999999998)}, {'product_id': np.int64(34267), 'product_name': 'Women Product 34267', 'quantity': 5, 'item_cost': np.float64(207.06), 'total_item_cost': np.float64(1035.3)}, {'product_id': np.int64(86722), 'product_name': 'Women Product 86722', 'quantity': 3, 'item_cost': np.float64(40.05), 'total_item_cost': np.float64(120.14999999999999)}, {'product_id': np.int64(71458), 'product_name': 'Decor Product 71458', 'quantity': 4, 'item_cost': np.float64(903.31), 'total_item_cost': np.float64(3613.24)}, {'product_id': np.int64(47645), 'product_name': 'Kids Product 47645', 'quantity': 4, 'item_cost': np.float64(161.67), 'total_item_cost': np.float64(646.68)}, {'product_id': np.int64(49737), 'product_name': 'Kids Product 49737', 'quantity': 5, 'item_cost': np.float64(541.69), 'total_item_cost': np.float64(2708.4500000000003)}]",9756.33
TXN000061,CUST008,2023-08-08,"[{'product_id': np.int64(27691), 'product_name': 'Men Product 27691', 'quantity': 3, 'item_cost': np.float64(718.36), 'total_item_cost': np.float64(2155.08)}, {'product_id': np.int64(60853), 'product_name': 'Furniture Product 60853', 'quantity': 4, 'item_cost': np.float64(721.19), 'total_item_cost': np.float64(2884.76)}, {'product_id': np.int64(85880), 'product_name': 'Laptops Product 85880', 'quantity': 3, 'item_cost': np.float64(386.29), 'total_item_cost': np.float64(1158.8700000000001)}, {'product_id': np.int64(67059), 'product_name': 'Decor Product 67059', 'quantity': 4, 'item_cost': np.float64(786.24), 'total_item_cost': np.float64(3144.96)}, {'product_id': np.int64(75715), 'product_name': 'Furniture Product 75715', 'quantity': 4, 'item_cost': np.float64(205.5), 'total_item_cost': np.float64(822.0)}, {'product_id': np.int64(20748), 'product_name': 'Accessories Product 20748', 'quantity': 4, 'item_cost': np.float64(322.82), 'total_item_cost': np.float64(1291.28)}, {'product_id': np.int64(99221), 'product_name': 'Men Product 99221', 'quantity': 3, 'item_cost': np.float64(784.54), 'total_item_cost': np.float64(2353.62)}, {'product_id': np.int64(90138), 'product_name': 'Appliances Product 90138', 'quantity': 3, 'item_cost': np.float64(854.51), 'total_item_cost': np.float64(2563.5299999999997)}, {'product_id': np.int64(95314), 'product_name': 'Men Product 95314', 'quantity': 3, 'item_cost': np.float64(855.47), 'total_item_cost': np.float64(2566.41)}, {'product_id': np.int64(12666), 'product_name': 'Decor Product 12666', 'quantity': 5, 'item_cost': np.float64(856.12), 'total_item_cost': np.float64(4280.6)}]",23221.11
TXN000062,CUST008,2023-06-21,"[{'product_id': np.int64(98714), 'product_name': 'Decor Product 98714', 'quantity': 2, 'item_cost': np.float64(969.93), 'total_item_cost': np.float64(1939.86)}, {'product_id': np.int64(98416), 'product_name': 'Women Product 98416', 'quantity': 5, 'item_cost': np.float64(752.56), 'total_item_cost': np.float64(3762.7999999999997)}, {'product_id': np.int64(37184), 'product_name': 'Kids Product 37184', 'quantity': 5, 'item_cost': np.float64(864.07), 'total_item_cost': np.float64(4320.35)}, {'product_id': np.int64(86117), 'product_name': 'Appliances Product 86117', 'quantity': 1, 'item_cost': np.float64(418.3), 'total_item_cost': np.float64(418.3)}, {'product_id': np.int64(61733), 'product_name': 'Accessories Product 61733', 'quantity': 2, 'item_cost': np.float64(949.72), 'total_item_cost': np.float64(1899.44)}, {'product_id': np.int64(98761), 'product_name': 'Smartphones Product 98761', 'quantity': 3, 'item_cost': np.float64(326.06), 'total_item_cost': np.float64(978.1800000000001)}, {'product_id': np.int64(34554), 'product_name': 'Decor Product 34554', 'quantity': 5, 'item_cost': np.float64(729.09), 'total_item_cost': np.float64(3645.4500000000003)}]",16964.38
TXN000063,CUST008,2023-08-20,"[{'product_id': np.int64(47413), 'product_name': 'Laptops Product 47413', 'quantity': 4, 'item_cost': np.float64(925.25), 'total_item_cost': np.float64(3701.0)}, {'product_id': np.int64(27156), 'product_name': 'Appliances Product 27156', 'quantity': 2, 'item_cost': np.float64(589.8), 'total_item_cost': np.float64(1179.6)}, {'product_id': np.int64(38373), 'product_name': 'Accessories Product 38373', 'quantity': 4, 'item_cost': np.float64(627.19), 'total_item_cost': np.float64(2508.76)}, {'product_id': np.int64(29583), 'product_name': 'Laptops Product 29583', 'quantity': 1, 'item_cost': np.float64(139.84), 'total_item_cost': np.float64(139.84)}]",7529.200000000001
TXN000064,CUST008,2023-07-18,"[{'product_id': np.int64(4391), 'product_name': 'Furniture Product 4391', 'quantity': 3, 'item_cost': np.float64(127.78), 'total_item_cost': np.float64(383.34000000000003)}, {'product_id': np.int64(81898), 'product_name': 'Smartphones Product 81898', 'quantity': 1, 'item_cost': np.float64(171.26), 'total_item_cost': np.float64(171.26)}, {'product_id': np.int64(71581), 'product_name': 'Appliances Product 71581', 'quantity': 5, 'item_cost': np.float64(460.1), 'total_item_cost': np.float64(2300.5)}, {'product_id': np.int64(37979), 'product_name': 'Smartphones Product 37979', 'quantity': 1, 'item_cost': np.float64(164.4), 'total_item_cost': np.float64(164.4)}, {'product_id': np.int64(32603), 'product_name': 'Women Product 32603', 'quantity': 4, 'item_cost': np.float64(740.87), 'total_item_cost': np.float64(2963.48)}, {'product_id': np.int64(13010), 'product_name': 'Appliances Product 13010', 'quantity': 2, 'item_cost': np.float64(345.83), 'total_item_cost': np.float64(691.66)}, {'product_id': np.int64(26482), 'product_name': 'Accessories Product 26482', 'quantity': 5, 'item_cost': np.float64(594.5), 'total_item_cost': np.float64(2972.5)}, {'product_id': np.int64(6800), 'product_name': 'Furniture Product 6800', 'quantity': 2, 'item_cost': np.float64(9.86), 'total_item_cost': np.float64(19.72)}]",9666.859999999999
TXN000065,CUST008,2024-10-04,"[{'product_id': np.int64(55059), 'product_name': 'Accessories Product 55059', 'quantity': 1, 'item_cost': np.float64(542.8), 'total_item_cost': np.float64(542.8)}, {'product_id': np.int64(77748), 'product_name': 'Furniture Product 77748', 'quantity': 2, 'item_cost': np.float64(227.18), 'total_item_cost': np.float64(454.36)}, {'product_id': np.int64(26568), 'product_name': 'Women Product 26568', 'quantity': 4, 'item_cost': np.float64(707.81), 'total_item_cost': np.float64(2831.24)}]",3828.3999999999996
TXN000066,CUST008,2024-11-23,"[{'product_id': np.int64(76747), 'product_name': 'Men Product 76747', 'quantity': 5, 'item_cost': np.float64(564.41), 'total_item_cost': np.float64(2822.0499999999997)}, {'product_id': np.int64(61396), 'product_name': 'Appliances Product 61396', 'quantity': 5, 'item_cost': np.float64(971.73), 'total_item_cost': np.float64(4858.65)}, {'product_id': np.int64(44185), 'product_name': 'Kids Product 44185', 'quantity': 1, 'item_cost': np.float64(752.86), 'total_item_cost': np.float64(752.86)}]",8433.56
TXN000067,CUST008,2022-09-13,"[{'product_id': np.int64(86845), 'product_name': 'Men Product 86845', 'quantity': 4, 'item_cost': np.float64(335.05), 'total_item_cost': np.float64(1340.2)}, {'product_id': np.int64(67628), 'product_name': 'Furniture Product 67628', 'quantity': 4, 'item_cost': np.float64(586.22), 'total_item_cost': np.float64(2344.88)}, {'product_id': np.int64(89704), 'product_name': 'Women Product 89704', 'quantity': 3, 'item_cost': np.float64(432.47), 'total_item_cost': np.float64(1297.41)}, {'product_id': np.int64(87423), 'product_name': 'Laptops Product 87423', 'quantity': 3, 'item_cost': np.float64(634.78), 'total_item_cost': np.float64(1904.34)}, {'product_id': np.int64(17280), 'product_name': 'Appliances Product 17280', 'quantity': 3, 'item_cost': np.float64(393.08), 'total_item_cost': np.float64(1179.24)}, {'product_id': np.int64(60646), 'product_name': 'Furniture Product 60646', 'quantity': 1, 'item_cost': np.float64(73.07), 'total_item_cost': np.float64(73.07)}, {'product_id': np.int64(51062), 'product_name': 'Laptops Product 51062', 'quantity': 4, 'item_cost': np.float64(189.78), 'total_item_cost': np.float64(759.12)}, {'product_id': np.int64(77938), 'product_name': 'Laptops Product 77938', 'quantity': 4, 'item_cost': np.float64(861.7), 'total_item_cost': np.float64(3446.8)}, {'product_id': np.int64(46589), 'product_name': 'Kids Product 46589', 'quantity': 4, 'item_cost': np.float64(778.06), 'total_item_cost': np.float64(3112.24)}]",15457.300000000001
TXN000068,CUST008,2023-12-13,"[{'product_id': np.int64(21344), 'product_name': 'Men Product 21344', 'quantity': 4, 'item_cost': np.float64(978.92), 'total_item_cost': np.float64(3915.68)}, {'product_id': np.int64(85666), 'product_name': 'Accessories Product 85666', 'quantity': 3, 'item_cost': np.float64(290.97), 'total_item_cost': np.float64(872.9100000000001)}, {'product_id': np.int64(4653), 'product_name': 'Decor Product 4653', 'quantity': 5, 'item_cost': np.float64(182.78), 'total_item_cost': np.float64(913.9)}, {'product_id': np.int64(98274), 'product_name': 'Smartphones Product 98274', 'quantity': 1, 'item_cost': np.float64(310.98), 'total_item_cost': np.float64(310.98)}, {'product_id': np.int64(83224), 'product_name': 'Decor Product 83224', 'quantity': 1, 'item_cost': np.float64(919.86), 'total_item_cost': np.float64(919.86)}, {'product_id': np.int64(60811), 'product_name': 'Decor Product 60811', 'quantity': 3, 'item_cost': np.float64(406.54), 'total_item_cost': np.float64(1219.6200000000001)}, {'product_id': np.int64(16624), 'product_name': 'Laptops Product 16624', 'quantity': 2, 'item_cost': np.float64(914.47), 'total_item_cost': np.float64(1828.94)}]",9981.89
TXN000069,CUST008,2022-09-29,"[{'product_id': np.int64(48208), 'product_name': 'Appliances Product 48208', 'quantity': 2, 'item_cost': np.float64(953.78), 'total_item_cost': np.float64(1907.56)}, {'product_id': np.int64(57459), 'product_name': 'Furniture Product 57459', 'quantity': 2, 'item_cost': np.float64(407.24), 'total_item_cost': np.float64(814.48)}, {'product_id': np.int64(27975), 'product_name': 'Kids Product 27975', 'quantity': 4, 'item_cost': np.float64(461.07), 'total_item_cost': np.float64(1844.28)}, {'product_id': np.int64(35442), 'product_name': 'Women Product 35442', 'quantity': 4, 'item_cost': np.float64(787.74), 'total_item_cost': np.float64(3150.96)}, {'product_id': np.int64(20183), 'product_name': 'Appliances Product 20183', 'quantity': 4, 'item_cost': np.float64(867.57), 'total_item_cost': np.float64(3470.28)}, {'product_id': np.int64(61232), 'product_name': 'Men Product 61232', 'quantity': 4, 'item_cost': np.float64(948.13), 'total_item_cost': np.float64(3792.52)}, {'product_id': np.int64(32079), 'product_name': 'Laptops Product 32079', 'quantity': 4, 'item_cost': np.float64(943.97), 'total_item_cost': np.float64(3775.88)}, {'product_id': np.int64(89244), 'product_name': 'Smartphones Product 89244', 'quantity': 1, 'item_cost': np.float64(907.1), 'total_item_cost': np.float64(907.1)}]",19663.059999999998
TXN000070,CUST009,2024-09-06,"[{'product_id': np.int64(46464), 'product_name': 'Furniture Product 46464', 'quantity': 4, 'item_cost': np.float64(779.41), 'total_item_cost': np.float64(3117.64)}, {'product_id': np.int64(58045), 'product_name': 'Men Product 58045', 'quantity': 5, 'item_cost': np.float64(786.37), 'total_item_cost': np.float64(3931.85)}, {'product_id': np.int64(4069), 'product_name': 'Furniture Product 4069', 'quantity': 1, 'item_cost': np.float64(89.26), 'total_item_cost': np.float64(89.26)}, {'product_id': np.int64(35080), 'product_name': 'Furniture Product 35080', 'quantity': 2, 'item_cost': np.float64(738.7), 'total_item_cost': np.float64(1477.4)}, {'product_id': np.int64(70231), 'product_name': 'Accessories Product 70231', 'quantity': 2, 'item_cost': np.float64(715.45), 'total_item_cost': np.float64(1430.9)}, {'product_id': np.int64(79012), 'product_name': 'Appliances Product 79012', 'quantity': 4, 'item_cost': np.float64(448.62), 'total_item_cost': np.float64(1794.48)}, {'product_id': np.int64(71746), 'product_name': 'Laptops Product 71746', 'quantity': 3, 'item_cost': np.float64(792.75), 'total_item_cost': np.float64(2378.25)}, {'product_id': np.int64(50151), 'product_name': 'Kids Product 50151', 'quantity': 2, 'item_cost': np.float64(938.2), 'total_item_cost': np.float64(1876.4)}]",16096.179999999998
TXN000071,CUST009,2025-01-28,"[{'product_id': np.int64(55089), 'product_name': 'Kids Product 55089', 'quantity': 4, 'item_cost': np.float64(90.42), 'total_item_cost': np.float64(361.68)}, {'product_id': np.int64(99651), 'product_name': 'Laptops Product 99651', 'quantity': 4, 'item_cost': np.float64(46.68), 'total_item_cost': np.float64(186.72)}, {'product_id': np.int64(23287), 'product_name': 'Kids Product 23287', 'quantity': 4, 'item_cost': np.float64(949.14), 'total_item_cost': np.float64(3796.56)}, {'product_id': np.int64(97547), 'product_name': 'Smartphones Product 97547', 'quantity': 4, 'item_cost': np.float64(475.54), 'total_item_cost': np.float64(1902.16)}, {'product_id': np.int64(91099), 'product_name': 'Kids Product 91099', 'quantity': 1, 'item_cost': np.float64(695.75), 'total_item_cost': np.float64(695.75)}, {'product_id': np.int64(11121), 'product_name': 'Laptops Product 11121', 'quantity': 4, 'item_cost': np.float64(81.27), 'total_item_cost': np.float64(325.08)}, {'product_id': np.int64(18426), 'product_name': 'Men Product 18426', 'quantity': 2, 'item_cost': np.float64(574.0), 'total_item_cost': np.float64(1148.0)}, {'product_id': np.int64(83838), 'product_name': 'Decor Product 83838', 'quantity': 5, 'item_cost': np.float64(167.16), 'total_item_cost': np.float64(835.8)}]",9251.75
TXN000072,CUST009,2024-11-19,"[{'product_id': np.int64(45018), 'product_name': 'Appliances Product 45018', 'quantity': 5, 'item_cost': np.float64(193.68), 'total_item_cost': np.float64(968.4000000000001)}, {'product_id': np.int64(11964), 'product_name': 'Kids Product 11964', 'quantity': 4, 'item_cost': np.float64(675.89), 'total_item_cost': np.float64(2703.56)}, {'product_id': np.int64(3040), 'product_name': 'Furniture Product 3040', 'quantity': 2, 'item_cost': np.float64(107.16), 'total_item_cost': np.float64(214.32)}, {'product_id': np.int64(6989), 'product_name': 'Kids Product 6989', 'quantity': 5, 'item_cost': np.float64(943.42), 'total_item_cost': np.float64(4717.099999999999)}, {'product_id': np.int64(47478), 'product_name': 'Accessories Product 47478', 'quantity': 5, 'item_cost': np.float64(859.37), 'total_item_cost': np.float64(4296.85)}]",12900.23
TXN000073,CUST009,2024-10-22,"[{'product_id': np.int64(51168), 'product_name': 'Decor Product 51168', 'quantity': 1, 'item_cost': np.float64(69.66), 'total_item_cost': np.float64(69.66)}, {'product_id': np.int64(68777), 'product_name': 'Laptops Product 68777', 'quantity': 4, 'item_cost': np.float64(92.57), 'total_item_cost': np.float64(370.28)}]",439.93999999999994
TXN000074,CUST009,2024-11-02,"[{'product_id': np.int64(18025), 'product_name': 'Appliances Product 18025', 'quantity': 1, 'item_cost': np.float64(716.78), 'total_item_cost': np.float64(716.78)}, {'product_id': np.int64(51143), 'product_name': 'Men Product 51143', 'quantity': 5, 'item_cost': np.float64(501.25), 'total_item_cost': np.float64(2506.25)}, {'product_id': np.int64(51970), 'product_name': 'Furniture Product 51970', 'quantity': 4, 'item_cost': np.float64(103.56), 'total_item_cost': np.float64(414.24)}, {'product_id': np.int64(26484), 'product_name': 'Laptops Product 26484', 'quantity': 1, 'item_cost': np.float64(480.54), 'total_item_cost': np.float64(480.54)}, {'product_id': np.int64(64188), 'product_name': 'Smartphones Product 64188', 'quantity': 2, 'item_cost': np.float64(315.86), 'total_item_cost': np.float64(631.72)}, {'product_id': np.int64(86295), 'product_name': 'Accessories Product 86295', 'quantity': 3, 'item_cost': np.float64(31.21), 'total_item_cost': np.float64(93.63)}]",4843.16
TXN000075,CUST009,2024-08-18,"[{'product_id': np.int64(36801), 'product_name': 'Furniture Product 36801', 'quantity': 2, 'item_cost': np.float64(552.27), 'total_item_cost': np.float64(1104.54)}, {'product_id': np.int64(38463), 'product_name': 'Furniture Product 38463', 'quantity': 5, 'item_cost': np.float64(426.26), 'total_item_cost': np.float64(2131.3)}, {'product_id': np.int64(44766), 'product_name': 'Women Product 44766', 'quantity': 1, 'item_cost': np.float64(271.28), 'total_item_cost': np.float64(271.28)}, {'product_id': np.int64(24161), 'product_name': 'Men Product 24161', 'quantity': 2, 'item_cost': np.float64(996.53), 'total_item_cost': np.float64(1993.06)}, {'product_id': np.int64(33015), 'product_name': 'Decor Product 33015', 'quantity': 4, 'item_cost': np.float64(501.58), 'total_item_cost': np.float64(2006.32)}, {'product_id': np.int64(68526), 'product_name': 'Accessories Product 68526', 'quantity': 5, 'item_cost': np.float64(733.05), 'total_item_cost': np.float64(3665.25)}, {'product_id': np.int64(55470), 'product_name': 'Women Product 55470', 'quantity': 1, 'item_cost': np.float64(96.13), 'total_item_cost': np.float64(96.13)}, {'product_id': np.int64(60654), 'product_name': 'Kids Product 60654', 'quantity': 2, 'item_cost': np.float64(414.42), 'total_item_cost': np.float64(828.84)}]",12096.72
TXN000076,CUST009,2025-01-09,"[{'product_id': np.int64(56206), 'product_name': 'Decor Product 56206', 'quantity': 4, 'item_cost': np.float64(588.09), 'total_item_cost': np.float64(2352.36)}, {'product_id': np.int64(32257), 'product_name': 'Accessories Product 32257', 'quantity': 1, 'item_cost': np.float64(590.85), 'total_item_cost': np.float64(590.85)}, {'product_id': np.int64(10721), 'product_name': 'Decor Product 10721', 'quantity': 1, 'item_cost': np.float64(961.31), 'total_item_cost': np.float64(961.31)}, {'product_id': np.int64(67069), 'product_name': 'Smartphones Product 67069', 'quantity': 1, 'item_cost': np.float64(619.96), 'total_item_cost': np.float64(619.96)}, {'product_id': np.int64(9119), 'product_name': 'Smartphones Product 9119', 'quantity': 3, 'item_cost': np.float64(239.11), 'total_item_cost': np.float64(717.33)}, {'product_id': np.int64(95744), 'product_name': 'Men Product 95744', 'quantity': 3, 'item_cost': np.float64(163.26), 'total_item_cost': np.float64(489.78)}, {'product_id': np.int64(7258), 'product_name': 'Decor Product 7258', 'quantity': 4, 'item_cost': np.float64(564.93), 'total_item_cost': np.float64(2259.72)}, {'product_id': np.int64(59871), 'product_name': 'Laptops Product 59871', 'quantity': 3, 'item_cost': np.float64(19.79), 'total_item_cost': np.float64(59.37)}, {'product_id': np.int64(12961), 'product_name': 'Laptops Product 12961', 'quantity': 3, 'item_cost': np.float64(416.43), 'total_item_cost': np.float64(1249.29)}, {'product_id': np.int64(92545), 'product_name': 'Decor Product 92545', 'quantity': 1, 'item_cost': np.float64(395.49), 'total_item_cost': np.float64(395.49)}]",9695.46
TXN000077,CUST009,2024-12-21,"[{'product_id': np.int64(71763), 'product_name': 'Furniture Product 71763', 'quantity': 4, 'item_cost': np.float64(152.4), 'total_item_cost': np.float64(609.6)}, {'product_id': np.int64(43847), 'product_name': 'Laptops Product 43847', 'quantity': 2, 'item_cost': np.float64(203.13), 'total_item_cost': np.float64(406.26)}, {'product_id': np.int64(18675), 'product_name': 'Women Product 18675', 'quantity': 2, 'item_cost': np.float64(335.29), 'total_item_cost': np.float64(670.58)}, {'product_id': np.int64(50664), 'product_name': 'Men Product 50664', 'quantity': 4, 'item_cost': np.float64(457.86), 'total_item_cost': np.float64(1831.44)}, {'product_id': np.int64(32118), 'product_name': 'Women Product 32118', 'quantity': 1, 'item_cost': np.float64(672.02), 'total_item_cost': np.float64(672.02)}]",4189.9
TXN000078,CUST009,2025-02-24,"[{'product_id': np.int64(90418), 'product_name': 'Accessories Product 90418', 'quantity': 4, 'item_cost': np.float64(221.22), 'total_item_cost': np.float64(884.88)}, {'product_id': np.int64(44735), 'product_name': 'Smartphones Product 44735', 'quantity': 3, 'item_cost': np.float64(72.37), 'total_item_cost': np.float64(217.11)}, {'product_id': np.int64(15233), 'product_name': 'Furniture Product 15233', 'quantity': 1, 'item_cost': np.float64(908.72), 'total_item_cost': np.float64(908.72)}, {'product_id': np.int64(37068), 'product_name': 'Appliances Product 37068', 'quantity': 2, 'item_cost': np.float64(820.12), 'total_item_cost': np.float64(1640.24)}]",3650.95
TXN000079,CUST009,2025-02-25,"[{'product_id': np.int64(83131), 'product_name': 'Smartphones Product 83131', 'quantity': 1, 'item_cost': np.float64(912.04), 'total_item_cost': np.float64(912.04)}, {'product_id': np.int64(16579), 'product_name': 'Women Product 16579', 'quantity': 2, 'item_cost': np.float64(18.13), 'total_item_cost': np.float64(36.26)}, {'product_id': np.int64(56429), 'product_name': 'Women Product 56429', 'quantity': 4, 'item_cost': np.float64(172.45), 'total_item_cost': np.float64(689.8)}, {'product_id': np.int64(24013), 'product_name': 'Decor Product 24013', 'quantity': 1, 'item_cost': np.float64(845.79), 'total_item_cost': np.float64(845.79)}, {'product_id': np.int64(16263), 'product_name': 'Appliances Product 16263', 'quantity': 1, 'item_cost': np.float64(980.56), 'total_item_cost': np.float64(980.56)}]",3464.45
TXN000080,CUST009,2024-08-18,"[{'product_id': np.int64(75214), 'product_name': 'Furniture Product 75214', 'quantity': 1, 'item_cost': np.float64(767.55), 'total_item_cost': np.float64(767.55)}, {'product_id': np.int64(5712), 'product_name': 'Men Product 5712', 'quantity': 1, 'item_cost': np.float64(79.34), 'total_item_cost': np.float64(79.34)}, {'product_id': np.int64(85125), 'product_name': 'Laptops Product 85125', 'quantity': 3, 'item_cost': np.float64(865.44), 'total_item_cost': np.float64(2596.32)}, {'product_id': np.int64(6291), 'product_name': 'Women Product 6291', 'quantity': 2, 'item_cost': np.float64(285.8), 'total_item_cost': np.float64(571.6)}, {'product_id': np.int64(96778), 'product_name': 'Women Product 96778', 'quantity': 3, 'item_cost': np.float64(907.04), 'total_item_cost': np.float64(2721.12)}, {'product_id': np.int64(57149), 'product_name': 'Men Product 57149', 'quantity': 2, 'item_cost': np.float64(133.04), 'total_item_cost': np.float64(266.08)}, {'product_id': np.int64(46740), 'product_name': 'Appliances Product 46740', 'quantity': 5, 'item_cost': np.float64(643.02), 'total_item_cost': np.float64(3215.1)}, {'product_id': np.int64(32991), 'product_name': 'Furniture Product 32991', 'quantity': 4, 'item_cost': np.float64(227.41), 'total_item_cost': np.float64(909.64)}, {'product_id': np.int64(3646), 'product_name': 'Smartphones Product 3646', 'quantity': 2, 'item_cost': np.float64(513.37), 'total_item_cost': np.float64(1026.74)}]",12153.49
TXN000081,CUST009,2024-08-13,"[{'product_id': np.int64(95120), 'product_name': 'Men Product 95120', 'quantity': 1, 'item_cost': np.float64(322.64), 'total_item_cost': np.float64(322.64)}]",322.64
TXN000082,CUST009,2024-09-14,"[{'product_id': np.int64(71841), 'product_name': 'Laptops Product 71841', 'quantity': 5, 'item_cost': np.float64(102.85), 'total_item_cost': np.float64(514.25)}, {'product_id': np.int64(97335), 'product_name': 'Men Product 97335', 'quantity': 4, 'item_cost': np.float64(301.73), 'total_item_cost': np.float64(1206.92)}, {'product_id': np.int64(65488), 'product_name': 'Decor Product 65488', 'quantity': 1, 'item_cost': np.float64(561.29), 'total_item_cost': np.float64(561.29)}, {'product_id': np.int64(28317), 'product_name': 'Laptops Product 28317', 'quantity': 3, 'item_cost': np.float64(674.93), 'total_item_cost': np.float64(2024.79)}, {'product_id': np.int64(74606), 'product_name': 'Kids Product 74606', 'quantity': 5, 'item_cost': np.float64(22.78), 'total_item_cost': np.float64(113.9)}]",4421.15
TXN000083,CUST009,2024-11-19,"[{'product_id': np.int64(75227), 'product_name': 'Men Product 75227', 'quantity': 1, 'item_cost': np.float64(181.1), 'total_item_cost': np.float64(181.1)}, {'product_id': np.int64(42639), 'product_name': 'Decor Product 42639', 'quantity': 1, 'item_cost': np.float64(459.09), 'total_item_cost': np.float64(459.09)}, {'product_id': np.int64(74358), 'product_name': 'Kids Product 74358', 'quantity': 5, 'item_cost': np.float64(498.76), 'total_item_cost': np.float64(2493.8)}, {'product_id': np.int64(62989), 'product_name': 'Laptops Product 62989', 'quantity': 5, 'item_cost': np.float64(844.68), 'total_item_cost': np.float64(4223.4)}]",7357.389999999999
TXN000084,CUST009,2024-09-16,"[{'product_id': np.int64(325), 'product_name': 'Appliances Product 325', 'quantity': 2, 'item_cost': np.float64(274.12), 'total_item_cost': np.float64(548.24)}, {'product_id': np.int64(24434), 'product_name': 'Women Product 24434', 'quantity': 5, 'item_cost': np.float64(462.41), 'total_item_cost': np.float64(2312.05)}, {'product_id': np.int64(97461), 'product_name': 'Kids Product 97461', 'quantity': 5, 'item_cost': np.float64(801.35), 'total_item_cost': np.float64(4006.75)}, {'product_id': np.int64(39421), 'product_name': 'Men Product 39421', 'quantity': 5, 'item_cost': np.float64(267.65), 'total_item_cost': np.float64(1338.25)}]",8205.29
TXN000085,CUST009,2025-02-11,"[{'product_id': np.int64(5549), 'product_name': 'Laptops Product 5549', 'quantity': 3, 'item_cost': np.float64(384.45), 'total_item_cost': np.float64(1153.35)}, {'product_id': np.int64(51508), 'product_name': 'Decor Product 51508', 'quantity': 1, 'item_cost': np.float64(131.31), 'total_item_cost': np.float64(131.31)}, {'product_id': np.int64(35888), 'product_name': 'Men Product 35888', 'quantity': 2, 'item_cost': np.float64(909.73), 'total_item_cost': np.float64(1819.46)}]",3104.12
TXN000086,CUST010,2024-07-01,"[{'product_id': np.int64(97359), 'product_name': 'Kids Product 97359', 'quantity': 4, 'item_cost': np.float64(498.91), 'total_item_cost': np.float64(1995.64)}, {'product_id': np.int64(547), 'product_name': 'Decor Product 547', 'quantity': 3, 'item_cost': np.float64(148.0), 'total_item_cost': np.float64(444.0)}, {'product_id': np.int64(35027), 'product_name': 'Furniture Product 35027', 'quantity': 4, 'item_cost': np.float64(750.53), 'total_item_cost': np.float64(3002.12)}, {'product_id': np.int64(87195), 'product_name': 'Laptops Product 87195', 'quantity': 1, 'item_cost': np.float64(457.04), 'total_item_cost': np.float64(457.04)}, {'product_id': np.int64(47975), 'product_name': 'Decor Product 47975', 'quantity': 2, 'item_cost': np.float64(632.71), 'total_item_cost': np.float64(1265.42)}]",7164.22
TXN000087,CUST010,2023-12-29,"[{'product_id': np.int64(59267), 'product_name': 'Laptops Product 59267', 'quantity': 5, 'item_cost': np.float64(982.4), 'total_item_cost': np.float64(4912.0)}, {'product_id': np.int64(84925), 'product_name': 'Smartphones Product 84925', 'quantity': 1, 'item_cost': np.float64(373.78), 'total_item_cost': np.float64(373.78)}, {'product_id': np.int64(77701), 'product_name': 'Smartphones Product 77701', 'quantity': 3, 'item_cost': np.float64(555.79), 'total_item_cost': np.float64(1667.37)}, {'product_id': np.int64(67975), 'product_name': 'Laptops Product 67975', 'quantity': 4, 'item_cost': np.float64(881.18), 'total_item_cost': np.float64(3524.72)}, {'product_id': np.int64(21403), 'product_name': 'Men Product 21403', 'quantity': 2, 'item_cost': np.float64(479.47), 'total_item_cost': np.float64(958.94)}, {'product_id': np.int64(88877), 'product_name': 'Appliances Product 88877', 'quantity': 1, 'item_cost': np.float64(820.56), 'total_item_cost': np.float64(820.56)}, {'product_id': np.int64(86950), 'product_name': 'Smartphones Product 86950', 'quantity': 5, 'item_cost': np.float64(280.34), 'total_item_cost': np.float64(1401.6999999999998)}]",13659.07
TXN000088,CUST010,2024-05-09,"[{'product_id': np.int64(14037), 'product_name': 'Laptops Product 14037', 'quantity': 5, 'item_cost': np.float64(239.55), 'total_item_cost': np.float64(1197.75)}, {'product_id': np.int64(35309), 'product_name': 'Smartphones Product 35309', 'quantity': 4, 'item_cost': np.float64(862.61), 'total_item_cost': np.float64(3450.44)}, {'product_id': np.int64(73341), 'product_name': 'Women Product 73341', 'quantity': 5, 'item_cost': np.float64(40.25), 'total_item_cost': np.float64(201.25)}, {'product_id': np.int64(68047), 'product_name': 'Men Product 68047', 'quantity': 4, 'item_cost': np.float64(628.2), 'total_item_cost': np.float64(2512.8)}]",7362.240000000001
